1235503196,GS25 양주대방점,홍길동,경기도 양주시 광사동 131-4번지 상가동 일부,,01047411771,,37.7903713,127.0751204,stock3196
1235503197,GS25 양주남경점,홍길동,경기도 양주시 봉양동 803-3번지 A동 일부 ,,01003279287,,37.86837323,127.0602941,stock3197
1235503198,세븐일레븐 양주광적점,홍길동,경기도 양주시 광적면 가납리 851-2번지 1층 일부,,01095903101,,37.8257271,126.9842429,stock3198
1235503199,GS25 양주본점,홍길동,경기도 양주시 산북동 295-15번지 1층 일부,,01024888944,,37.8030081,127.0452581,stock3199
1235503200,GS25 양주고암,홍길동,경기도 양주시 고암동 157번지 1층,,01052987554,,37.830639,127.0674241,stock3200
1235503201,세븐일레븐 양주장현교차로점,홍길동,경기도 양주시 은현면 하패리 679-2번지,,01097825419,,37.8885221,127.0237648,stock3201
1235503202,세븐일레븐(고암점),홍길동,경기도 양주시 고암동 126-7번지 ,,01022095007,,37.83155819,127.0671523,stock3202
1235503203,세븐일레븐 양주덕계한주점,홍길동,경기도 양주시 덕계동 678-1번지 1층 일부,,01007905247,,37.8206666,127.0454045,stock3203
1235503204,GS25 양주은현점,홍길동,경기도 양주시 은현면 용암리 733-3번지 1층 일부,,01068667194,,37.8512473,127.0369799,stock3204
1235503205,지에스(GS)25 양주율정점,홍길동,경기도 양주시 옥정동 1046번지 ,,01071778692,,37.8223191,127.1015745,stock3205
1235503206,세븐일레븐 양주어하고개점,홍길동,경기도 양주시 삼숭동 30-6번지,,01018158908,,37.8136473,127.1053967,stock3206
1235503207,GS25옥정엠타워점,홍길동,경기도 양주시 옥정동 963-15번지 엠타워 105호,,01080842737,,37.81845076,127.0927288,stock3207
1235503208,GS25양주제일점,홍길동,경기도 양주시 광적면 가납리 739-1번지,,01023337288,,37.8238892,126.9847431,stock3208
1235503209,GS25 덕계신우점,홍길동,경기도 양주시 덕계동 411-85번지 1층 일부,,01050487595,,37.816674,127.0490932,stock3209
1235503210,씨유 고읍신도점,홍길동,경기도 양주시 광사동 675번지 유진빌딩 1층 일부 ,,01062166432,,37.79114341,127.0795148,stock3210
1235503211,GS25양주석우점,홍길동,경기도 양주시 광적면 석우리 382-2번지 B동 1층일부,,01091087481,,37.8298076,126.9798573,stock3211
1235503212,GS25 옥정본점,홍길동,경기도 양주시 옥정동 1079-1번지 1층 일부 102호,,01009050796,,37.8160866,127.0974276,stock3212
1235503213,씨유(CU)편의점(장흥예술거리점),홍길동,경기도 양주시 장흥면 일영리 46-2번지,,01004036627,,37.7242602,126.9489922,stock3213
1235503214,GS25 양주역점,홍길동,경기도 양주시 남방동 94-1번지 외 22필지 양주역사,,01076981529,,37.7740698,127.0447876,stock3214
1235503215,CU양주덕도리점,홍길동,경기도 양주시 광적면 덕도리 622-1번지 나동 1층일부,,01083926067,,37.8456693,126.9651053,stock3215
1235503216,GS25 양주백석점,홍길동,경기도 양주시 백석읍 방성리 8-7번지 1층 일부 ,,01034832008,,37.80828613,126.9962161,stock3216
1235503217,씨유(양주복지리점),홍길동,경기도 양주시 백석읍 복지리 43-1번지,,01030793721,,37.7860057,126.9962181,stock3217
1235503218,세븐일레븐 양주유양점,홍길동,경기도 양주시 유양동 419-7번지 1층 일부 ,,01033383056,,37.7858419,127.0236224,stock3218
1235503219,세븐일레븐 양주운암점,홍길동,경기도 양주시 은현면 운암리 489-3번지,,01004582115,,37.8688564,127.0087689,stock3219
1235503220,세븐일레븐양주유양삼거리점,홍길동,경기도 양주시 유양동 148번지,,01053633722,,37.7839487,127.0294,stock3220
1235503221,씨유(양주범양점),홍길동,경기도 양주시 회정동 870-4번지 ,,01056305993,,37.827979,127.0536778,stock3221
1235503222,씨유(덕정사거리점),홍길동,경기도 양주시 회정동 61-2번지 1층(일부) A동,,01037561933,,37.8474752,127.0539525,stock3222
1235503223,GS25 양주벨라시티점,홍길동,경기도 양주시 광적면 가납리 905번지 1층 일부,,01096654125,,37.8198343,126.9806327,stock3223
1235503224,GS25 고읍한내들점,홍길동,"경기도 양주시 만송동 697번지 유승한내들상가동 103,104호",,01014350614,,37.7969251,127.0830064,stock3224
1235503225,미니스톱 양주상수점,홍길동,경기도 양주시 남면 상수리 166-13번지 1층 일부,,01046932167,,37.8720008,127.0044048,stock3225
1235503226,씨유(CU)편의점 양주석우중앙점,홍길동,경기도 양주시 광적면 석우리 67-16번지 1층 일부,,01055109442,,37.8233401,126.9877985,stock3226
1235503227,GS25고읍파스텔점,홍길동,경기도 양주시 광사동 654-5번지 양주파스텔시티 104호,,01055369880,,37.7950628,127.0790647,stock3227
1235503228,이마트24 덕정점,홍길동,경기도 양주시 덕정동 224번지 가동 1층 일부,,01066490696,,37.8375329,127.0642606,stock3228
1235503229,김밥주차장 & 카페,홍길동,경기도 양주시 삼숭동 464번지 1층일부 ,,01068806654,,37.80828374,127.0982807,stock3229
1235503230,GS25 양주유명점,홍길동,경기도 양주시 광적면 석우리 133-4번지 ,,01020693295,,37.8347281,126.9881825,stock3230
1235503231,CU(씨유)양주부흥로점,홍길동,경기도 양주시 광적면 가납리 444-33번지,,01082504187,,37.8116193,126.992014,stock3231
1235503232,GS25 고읍프라자점,홍길동,경기도 양주시 광사동 655번지 힘찬프라자,,01041448582,,37.795539,127.0809499,stock3232
1235503233,달보드레 고읍점,홍길동,경기도 양주시 만송동 696번지 은빛마을 한양수자인 ,,01065624334,,37.79563704,127.0826758,stock3233
1235503234,세븐일레븐 양주오산리점,홍길동,경기도 양주시 백석읍 오산리 529-3번지 ,,01028135724,,37.79487926,126.9864701,stock3234
1235503235,이마트24 양주푸른솔점,홍길동,경기도 양주시 고읍동 77번지 TS푸른솔1차아파트 ,,01004400446,,37.80092701,127.0805695,stock3235
1235503236,세븐일레븐 양주봉암리점,홍길동,경기도 양주시 은현면 봉암리 169-2번지 ,,01059679214,,37.90510105,127.0078508,stock3236
1235503237,이마트24 양주휴먼시아점,홍길동,경기도 양주시 만송동 694번지 은빛마을휴먼시아5단지아파트 ,,01080780042,,37.79745789,127.0812926,stock3237
1235503238,CU양주우남점,홍길동,경기도 양주시 장흥면 부곡리 486-20번지 ,,01062500292,,37.72184584,126.9758302,stock3238
1235503239,GS25덕계평화점,홍길동,경기도 양주시 덕계동 656-6번지 ,,01085510549,,37.82133405,127.0433719,stock3239
1235503240,세븐일레븐 양주철풍점,홍길동,경기도 양주시 봉양동 294-19번지 ,,01050269091,,37.85010967,127.0802916,stock3240
1235503241,씨유 옥정푸르지오점,홍길동,경기도 양주시 옥정동 955번지 옥정 센트럴파크 푸르지오 ,,01051694070,,37.82469679,127.089397,stock3241
1235503242,씨유 양주화합로점,홍길동,경기도 양주시 은현면 운암리 495-23번지 ,,01010955690,,37.86838783,127.0108487,stock3242
1235503243,지에스(GS)25 고읍타워점,홍길동,경기도 양주시 광사동 652-1번지 ,,01090353250,,37.79492771,127.0781419,stock3243
1235503244,씨유 옥정국제점,홍길동,경기도 양주시 옥정동 965-1번지 ,,01069787495,,37.82153197,127.0927552,stock3244
1235503245,GS25 광적본점,홍길동,경기도 양주시 광적면 석우리 714-3번지 ,,01065978109,,37.82727644,126.9823797,stock3245
1235503246,세븐일레븐 양주검준공단점,홍길동,경기도 양주시 남면 상수리 250-2번지 ,,01017210531,,37.8652436,126.9954382,stock3246
1235503247,세븐일레븐 홍죽산업단지점,홍길동,경기도 양주시 백석읍 홍죽리 961번지 ,,01032671922,,37.80142439,126.9661611,stock3247
1235503248,씨유 옥정태영점,홍길동,경기도 양주시 옥정동 1098번지 더 파크포레 태영 엔에이치에프 ,,01078349338,,37.81370115,127.0985079,stock3248
1235503249,이마트24 편의점(은현점),홍길동,경기도 양주시 은현면 선암리 512-6번지 ,,01022888643,,37.87210733,127.0225441,stock3249
1235503250,세븐일레븐 장흥유원지점,홍길동,경기도 양주시 장흥면 일영리 53-3번지 ,,01053193362,,37.7234038,126.9479153,stock3250
1235503251,이마트24 양주구암로드점,홍길동,경기도 양주시 남면 구암리 24-3번지 ,,01045268736,,37.88454863,126.9798744,stock3251
1235503252,미니스톱 양주옥정폴리점,홍길동,경기도 양주시 옥정동 966-5번지 ,,01039011836,,37.81919807,127.093343,stock3252
1235503253,CU 고읍산내들점,홍길동,경기도 양주시 고읍동 451번지 산내들마을우미린아파트 ,,01097346084,,37.79834222,127.0791476,stock3253
1235503254,세븐일레븐 양주선암점,홍길동,경기도 양주시 은현면 선암리 519-11번지 ,,01058668160,,37.87061188,127.02193,stock3254
1235503255,GS25 송추삼거리점,홍길동,경기도 양주시 장흥면 교현리 125-26번지 ,,01028396648,,37.7162409,126.971942,stock3255
1235503256,세븐일레븐 양주송추점,홍길동,경기도 양주시 장흥면 부곡리 144-1번지 1층 일부,,01001413621,,37.7373427,126.9777758,stock3256
1235503257,세븐일레븐 양주꿈나무로점,홍길동,경기도 양주시 백석읍 방성리 83-14번지 ,,01026304820,,37.80439421,127.000327,stock3257
1235503258,이마트24 양주만송점,홍길동,경기도 양주시 만송동 434-3번지 ,,01008114403,,37.78881436,127.08629,stock3258
1235503259,씨유 옥정천년나무점,홍길동,경기도 양주시 옥정동 1047번지 옥정천년나무16단지 ,,01086590085,,37.8168136,127.0892856,stock3259
1235503260,GS25 옥정리젠시빌점,홍길동,경기도 양주시 옥정동 1026번지 리젠시빌란트 ,,01006040656,,37.8308102,127.0945611,stock3260
1235503261,CU양주회정로점,홍길동,경기도 양주시 덕정동 286-44번지 ,,01087645846,,37.83758667,127.0649537,stock3261
1235503262,세븐일레븐 양주가래비점,홍길동,경기도 양주시 광적면 가납리 722-8번지 ,,01074254014,,37.82197968,126.9875717,stock3262
1235503263,씨유 양주은현제일점,홍길동,경기도 양주시 은현면 선암리 338-2번지 ,,01038687803,,37.8739179,127.0240107,stock3263
1235503264,세븐일레븐 양주신곡점,홍길동,경기도 양주시 은현면 선암리 189-12번지 ,,01031848047,,37.8603582,127.0271546,stock3264
1235503265,씨유 양주휴먼점,홍길동,경기도 양주시 고읍동 452번지 산내들마을휴먼시아4단지아파트 ,,01036577368,,37.7969462,127.078374,stock3265
1235503266,GS25 광적석우점,홍길동,경기도 양주시 광적면 석우리 441-9번지 외1필지 B동 ,,01040799022,,37.83505092,126.9763048,stock3266
1235503267,씨유 옥정이편한제일점,홍길동,경기도 양주시 옥정동 936번지 e편한세상 옥정 더퍼스트 ,,01051538710,,37.81547439,127.0848436,stock3267
1235503268,이마트24 옥정제이드웰점,홍길동,경기도 양주시 옥정동 1066-3번지 클레오스 ,,01032812923,,37.81608547,127.0988359,stock3268
1235503269,GS25 자이사랑,홍길동,경기도 양주시 삼숭동 682-1번지 양주자이아파트 상가동 4106호 일부,,01095740188,,37.7978165,127.1068168,stock3269
1235503270,이마트24 편의점 덕계신우점,홍길동,경기도 양주시 덕계동 411-54번지 ,,01029930971,,37.817278,127.0480942,stock3270
1235503271,세븐일레븐 양주장흥점,홍길동,경기도 양주시 장흥면 일영리 151-9번지 장흥근생시설 102 일부 ,,01071151084,,37.7163451,126.9397205,stock3271
1235503272,세븐일레븐 양주고읍현대점,홍길동,"경기도 양주시 고읍동 94번지 상가동 101,102호 ",,01035848295,,37.80162259,127.0777089,stock3272
1235503273,CU 백석세아점,홍길동,경기도 양주시 백석읍 가업리 99-1번지 세아청솔아파트상가 ,,01078771399,,37.7843643,126.9822667,stock3273
1235503274,세븐일레븐 양주한양수자인,홍길동,경기도 양주시 광사동 712번지 해동마을한양수자인 상가동 지하1층 108호 일부,,01044403693,,37.7890985,127.0790131,stock3274
1235503275,CU 옥정세창제일점,홍길동,경기도 양주시 옥정동 872-2번지 ,,01003051397,,37.8316188,127.0854861,stock3275
1235503276,GS25덕계현진점,홍길동,경기도 양주시 덕계동 856번지 양주덕계현진에버빌2단지아파트 ,,01050972170,,37.80760634,127.0601094,stock3276
1235503277,미니스톱 양주장흥점,홍길동,경기도 양주시 장흥면 부곡리 477-9번지 1층일부,,01073206830,,37.7249903,126.9767478,stock3277
1235503278,씨유(cu) 봉양점,홍길동,경기도 양주시 봉양동 559-15번지 ,,01019866886,,37.8607819,127.0719504,stock3278
1235503279,GS25(양주LF몰점),홍길동,경기도 양주시 회정동 453-19번지 LF스퀘어 4층 일부,,01026273288,,37.831313,127.0522943,stock3279
1235503280,GS25남면상수,홍길동,경기도 양주시 남면 상수리 162-166번지 ,,01017264626,,37.8729376,126.9956534,stock3280
1235503281,GS25양주덕계점,홍길동,경기도 양주시 덕계동 456-1번지 ,,01069299012,,37.8198639,127.047596,stock3281
1235503282,지에스25 덕정은동점,홍길동,경기도 양주시 덕정동 164-4번지 은동마을주공1단지아파트 ,,01054209720,,37.8384767,127.0684534,stock3282
1235503283,세븐일레븐 양주서희점,홍길동,경기도 양주시 덕정동 366-17번지 ,,01020732114,,37.8474713,127.0622919,stock3283
1235503284,세븐일레븐 양주경민점,홍길동,경기도 양주시 덕계동 706-9번지 1층 일부,,01030197022,,37.8154499,127.045958,stock3284
1235503285,GS25 양주원당점,홍길동,경기도 양주시 남면 한산리 324-2번지 1층 일부,,01068632991,,37.9105517,127.0000959,stock3285
1235503286,CU 양주서정점,홍길동,경기도 양주시 은현면 용암리 728-3번지 1층 104호,,01048508819,,37.8518332,127.0360144,stock3286
1235503287,미니스톱 양주남면점,홍길동,경기도 양주시 남면 경신리 37-12번지,,01060281493,,37.8520534,126.990656,stock3287
1235503288,GS25양주송추점,홍길동,경기도 양주시 장흥면 부곡리 569-4번지,,01090582816,,37.7213232,126.975853,stock3288
1235503289,GS25양주조은점,홍길동,경기도 양주시 고암동 580번지,,01040703973,,37.8362303,127.0736656,stock3289
1235503290,세븐일레븐 덕정역점,홍길동,경기도 양주시 덕정동 350-94번지 103호,,01022309370,,37.8433358,127.0627317,stock3290
1235503291,세븐일레븐(광사중앙점),홍길동,경기도 양주시 광사동 678-6번지,,01027628185,,37.7902056,127.0806264,stock3291
1235503292,바이더웨이덕계점,홍길동,경기도 양주시 덕계동 424-11번지,,01003588895,,37.8190353,127.0470163,stock3292
1235503293,GS25 삼숭자이점,홍길동,경기도 양주시 삼숭동 688번지 양주자이아파트상가동 106호,,01062988720,,37.8024766,127.1042344,stock3293
1235503294,세븐일레븐양평덕수리점,홍길동,경기도 양평군 단월면 덕수리 397-4번지 ,,01001115755,,37.55429756,127.6693248,stock3294
1235503295,씨유양평바로어게인점,홍길동,경기도 양평군 양평읍 창대리 698-2번지 ,,01093479934,,37.48324964,127.4998077,stock3295
1235503296,이마트24양수리연꽃점,홍길동,경기도 양평군 양서면 용담리 534-26번지 ,,01045298658,,37.54148775,127.3241275,stock3296
1235503297,이마트24양평교차로점,홍길동,경기도 양평군 양평읍 공흥리 225-8번지 ,,01065925933,,37.49872518,127.5149675,stock3297
1235503298,씨유 양평공흥점,홍길동,경기도 양평군 양평읍 공흥리 597-2번지 ,,01072098708,,37.49388689,127.4991153,stock3298
1235503299,세븐일레븐 양평곡수점,홍길동,경기도 양평군 지평면 곡수리 436-16번지 ,,01048071558,,37.41628855,127.6137211,stock3299
1235503300,세븐일레븐 양평2호점,홍길동,경기도 양평군 옥천면 아신리 421-1번지 ,,01026350667,,37.5112968,127.4438774,stock3300
1235503301,지에스(GS)25양평지평리점,홍길동,경기도 양평군 지평면 지평리 1095-1번지 ,,01094310266,,37.4774419,127.6302718,stock3301
1235503302,이마트24용문역점,홍길동,경기도 양평군 용문면 다문리 739-11번지 ,,01085533178,,37.4838595,127.5930489,stock3302
1235503303,이마트24 양평백운길점,홍길동,경기도 양평군 양평읍 공흥리 47번지 ,,01037511147,,37.50374584,127.5113153,stock3303
1235503304,세븐일레븐 양평조현리점,홍길동,경기도 양평군 용문면 조현리 208-2번지 ,,01011487147,,37.52027306,127.6133574,stock3304
1235503305,지에스(GS)양수리점,홍길동,경기도 양평군 양서면 양수리 559-4번지 ,,01014303071,,37.5447097,127.3187437,stock3305
1235503306,씨유(CU)양평태창점,홍길동,경기도 양평군 양평읍 양근리 528-71번지 ,,01060304072,,37.4934688,127.4869567,stock3306
1235503307,CU양평마룡삼거리점,홍길동,경기도 양평군 용문면 마룡리 425-4번지 ,,01013504744,,37.498166,127.6039949,stock3307
1235503308,세븐일레븐양평행복마을점,홍길동,경기도 양평군 양평읍 공흥리 883-1번지 ,,01005375975,,37.4878597,127.5011445,stock3308
1235503309,씨유양평문호점(CU양평문호점),홍길동,경기도 양평군 서종면 문호리 394-1번지 ,,01063670746,,37.6037908,127.3524911,stock3309
1235503310,CU양평백안점,홍길동,경기도 양평군 양평읍 백안리 533-1번지 외2필지,,01004594027,,37.4964384,127.5155855,stock3310
1235503311,GS25양평행복점,홍길동,경기도 양평군 양서면 국수리 360-4번지,,01078104866,,37.5100773,127.3989911,stock3311
1235503312,GS25양평관문점,홍길동,경기도 양평군 양평읍 양근리 162-1번지,,01010240026,,37.4918838,127.4933352,stock3312
1235503313,씨유양평지제점,홍길동,경기도 양평군 지평면 지평리 577번지,,01018252903,,37.4747546,127.6374618,stock3313
1235503314,씨유양평양동점,홍길동,경기도 양평군 양동면 쌍학리 179-8번지 1층,,01079082217,,37.4198688,127.7539287,stock3314
1235503315,CU남양평IC,홍길동,경기도 양평군 강상면 병산리 756-3번지 ,,01026969808,,37.4893285,127.4770136,stock3315
1235503316,세븐일레븐양평느티나무점,홍길동,경기도 양평군 용문면 다문리 886번지,,01096555064,,37.4834409,127.588444,stock3316
1235503317,세븐일레븐 양평개군스타점,홍길동,경기도 양평군 개군면 불곡리 257번지,,01058798688,,37.4476994,127.5369502,stock3317
1235503318,CU양평양근점,홍길동,경기도 양평군 양평읍 양근리 137-60번지,,01056657030,,37.4959699,127.4921972,stock3318
1235503319,CU양평대우점,홍길동,경기도 양평군 양평읍 양근리 170-5번지 1층,,01080853587,,37.4922708,127.4955879,stock3319
1235503320,지에스(GS)25용문수리점,홍길동,경기도 양평군 용문면 다문리 367-2번지 ,,01046222652,,37.4861152,127.5959951,stock3320
1235503321,씨유양평강상점,홍길동,경기도 양평군 강상면 교평리 477-4번지,,01073604607,,37.4788064,127.485562,stock3321
1235503322,GS25양평휴먼빌점,홍길동,경기도 양평군 강상면 병산리 1208번지,,01037454713,,37.487553,127.4793995,stock3322
1235503323,GS25양평전자고점,홍길동,경기도 양평군 양서면 국수리 358-4번지,,01058454328,,37.5099081,127.3983795,stock3323
1235503324,씨유양평한전점,홍길동,경기도 양평군 강상면 병산리 29-3번지 외 1필지,,01011673354,,37.4872154,127.4804489,stock3324
1235503325,GS25양평광탄리점,홍길동,경기도 양평군 용문면 광탄리 182-5번지,,01052159587,,37.510633,127.6338521,stock3325
1235503326,세븐일레븐 (양평용문점),홍길동,경기도 양평군 용문면 다문리 638-12번지,,01053213142,,37.4864174,127.5914183,stock3326
1235503327,씨유양평오빈점,홍길동,경기도 양평군 양평읍 오빈리 118-7번지 (1층) ,,01050252023,,37.50207529,127.4753188,stock3327
1235503328,GS25양평용문진점,홍길동,경기도 양평군 용문면 조현리 513-2번지,,01045274170,,37.5145558,127.6037983,stock3328
1235503329,씨유양평점,홍길동,경기도 양평군 양평읍 양근리 293-3번지,,01079711634,,37.4886105,127.4918099,stock3329
1235503330,씨유양평청운점,홍길동,경기도 양평군 청운면 용두리 663-11번지,,01003681963,,37.5540761,127.7104819,stock3330
1235503331,세븐일레븐휴플러스점,홍길동,경기도 양평군 양평읍 공흥리 885번지 한신휴플러스,,01060196494,,37.493299,127.5081462,stock3331
1235503332,GS25양평옥천점,홍길동,경기도 양평군 옥천면 옥천리 577-2번지,,01066504369,,37.5213517,127.4604519,stock3332
1235503333,GS25양수역점,홍길동,경기도 양평군 양서면 용담리 247-3번지,,01048341231,,37.5453771,127.3284667,stock3333
1235503334,미니스톱양평용문역점,홍길동,경기도 양평군 용문면 다문리 325-9번지,,01037840224,,37.4847248,127.5947743,stock3334
1235503335,GS25양평그린점,홍길동,경기도 양평군 양평읍 양근리 91-15번지,,01092019140,,37.4965782,127.4910929,stock3335
1235503336,세븐일레븐(양평6호점),홍길동,경기도 양평군 양평읍 양근리 176-14번지 ,,01047731409,,37.49046772,127.4958701,stock3336
1235503337,세븐일레븐양평6번국도점,홍길동,경기도 양평군 옥천면 옥천리 872-3번지,,01036055531,,37.5078264,127.4514572,stock3337
1235503338,씨유양평옥천점,홍길동,경기도 양평군 옥천면 옥천리 748-3번지,,01044084254,,37.5186055,127.4576751,stock3338
1235503339,CU양평용문고교점,홍길동,경기도 양평군 용문면 다문리 387-2번지 외 3필지 ,,01069247727,,37.48894063,127.5985276,stock3339
1235503340,세븐일레븐 양평서종점,홍길동,경기도 양평군 서종면 문호리 773-1번지,,01052765388,,37.6048123,127.3513521,stock3340
1235503341,세븐일레븐(양평3호점),홍길동,경기도 양평군 양평읍 양근리 222-7번지 ,,01050287262,,37.48735784,127.4940632,stock3341
1235503342,GS25여주행복점,홍길동,경기도 여주시 월송동 81-1번지 ,,01028217607,,37.2890556,127.6245544,stock3342
1235503343,씨유 여주가남늘푸른점,홍길동,경기도 여주시 가남읍 태평리 775-5번지,,01011090061,,37.2054779,127.5436196,stock3343
1235503344,씨유 여주대캠퍼스타운점,홍길동,경기도 여주시 교동 51-6번지,,01074131878,,37.2691408,127.636916,stock3344
1235503345,세븐일레븐여주삼군사거리점,홍길동,경기도 여주시 가남읍 삼군리 339-1번지 ,,01028603226,,37.22247773,127.5597289,stock3345
1235503346,세븐일레븐 여주흥천본점,홍길동,경기도 여주시 흥천면 외사리 280-11번지,,01089457893,,37.3446583,127.493956,stock3346
1235503347,미니스톱 여주능서점,홍길동,경기도 여주시 능서면 신지리 805-14번지,,01013945055,,37.2988311,127.572754,stock3347
1235503348,씨유 여주점봉로드점,홍길동,경기도 여주시 점봉동 364-1번지 1동 ,,01086090983,,37.25888759,127.6452169,stock3348
1235503349,GS25 여주대신,홍길동,경기도 여주시 대신면 율촌리 343-4번지,,01077026285,,37.3732074,127.5842218,stock3349
1235503350,씨유 여주현암점,홍길동,경기도 여주시 현암동 196-2번지,,01011983896,,37.3064082,127.6399697,stock3350
1235503351,CU여주상리대로점,홍길동,경기도 여주시 상동 53-1번지 ,,01079429390,,37.29219083,127.6531347,stock3351
1235503352,CU 가남현진점,홍길동,경기도 여주시 가남읍 신해리 635-36번지 ,,01010913472,,37.21528341,127.5351499,stock3352
1235503353,GS25 여주창리점,홍길동,경기도 여주시 창동 146-12번지,,01025815117,,37.2948559,127.6335003,stock3353
1235503354,씨유여주창동점,홍길동,경기도 여주시 창동 158-25번지,,01085247134,,37.2923314,127.6338063,stock3354
1235503355,GS25 여주백년점,홍길동,경기도 여주시 가남읍 삼군리 215-3번지,,01016198817,,37.223924,127.5587255,stock3355
1235503356,GS25 여주교리점,홍길동,경기도 여주시 교동 99-2번지,,01096381476,,37.2795855,127.6365526,stock3356
1235503357,세븐일레븐 여주터미널점,홍길동,경기도 여주시 홍문동 269-4번지 ,,01036059914,,37.29074641,127.6353606,stock3357
1235503358,GS25 가남행복,홍길동,"경기도 여주시 가남읍 신해리 620-17번지 동남아파트 상가동 10,11호",,01034350124,,37.2184794,127.5357356,stock3358
1235503359,GS25여주태평점,홍길동,경기도 여주시 가남읍 태평리 101-4번지,,01001378865,,37.2037857,127.5471783,stock3359
1235503360,미니스톱 여주청심로점,홍길동,경기도 여주시 상동 310-2번지,,01048581812,,37.2960208,127.6414159,stock3360
1235503361,CU여주교육청점,홍길동,경기도 여주시 상동 201-13번지,,01019665712,,37.2969389,127.6399124,stock3361
1235503362,세븐일레븐 여주연라점,홍길동,경기도 여주시 연라동 564-6번지 2동,,01053917692,,37.2563638,127.6059797,stock3362
1235503363,GS25 여주현대점,홍길동,경기도 여주시 홍문동 181번지 현대아파트,,01035630964,,37.2922157,127.6369179,stock3363
1235503364,GS25여주IC,홍길동,경기도 여주시 점봉동 320-1번지,,01088617297,,37.2566417,127.6473056,stock3364
1235503365,GS25신여주휴게소점,홍길동,경기도 여주시 점봉동 444-1번지,,01040475536,,37.2607538,127.6416705,stock3365
1235503366,CU 홍문점,홍길동,경기도 여주시 홍문동 179번지 1층 ,,01039977080,,37.2914395,127.6371708,stock3366
1235503367,세븐일레븐 신륵사점,홍길동,경기도 여주시 천송동 289-1번지,,01006581216,,37.2986614,127.6545212,stock3367
1235503368,한국미니스톱(주) 여주점동점,홍길동,경기도 여주시 점동면 청안리 164번지 ,,01055661065,,37.20794845,127.6640591,stock3368
1235503369,미니스톱 현암점,홍길동,경기도 여주시 현암동 177-7번지 구)부동산 위치,,01082562781,,37.3090237,127.6394955,stock3369
1235503370,GS25여주상동,홍길동,경기도 여주시 상동 324-9번지 ,,01088918450,,37.2950752,127.641329,stock3370
1235503371,GS25여주하동점,홍길동,경기도 여주시 하동 420-2번지 1동,,01027385268,,37.3005228,127.6250773,stock3371
1235503372,GS25 여주동원점,홍길동,경기도 여주시 홍문동 353번지 동원아파트 상가동 106호,,01064684785,,37.2834991,127.6409718,stock3372
1235503373,씨유여주태평리점,홍길동,경기도 여주시 가남읍 태평리 259-5번지 ,,01062271891,,37.21264224,127.5433665,stock3373
1235503374,GS25하리,홍길동,경기도 여주시 하동 340-1번지,,01030071234,,37.2967182,127.6306399,stock3374
1235503375,씨유 여주여흥점,홍길동,경기도 여주시 홍문동 74-72번지 ,,01011198412,,37.29441271,127.6371958,stock3375
1235503376,세븐일레븐 여주중앙점,홍길동,경기도 여주시 창동 148-14번지,,01099677693,,37.2941594,127.6356937,stock3376
1235503377,씨유 여주오학점,홍길동,경기도 여주시 오학동 284-5번지,,01076932392,,37.3091844,127.6431064,stock3377
1235503378,GS25여주승리점,홍길동,경기도 여주시 오학동 279-41번지 1동,,01091804249,,37.3104632,127.6432188,stock3378
1235503379,GS25여주부영점,홍길동,경기도 여주시 점봉동 437-65번지,,01045869013,,37.2638291,127.6394756,stock3379
1235503380,세븐일레븐 여주홀인원점,홍길동,경기도 여주시 산북면 상품리 582-2번지 중간 ,,01085641037,,37.3966192,127.4313806,stock3380
1235503381,미니스톱 여주오학점,홍길동,경기도 여주시 오학동 292-14번지,,01066570252,,37.305574,127.6426134,stock3381
1235503382,씨유 여주대원룸점,홍길동,경기도 여주시 점봉동 429-68번지,,01046770595,,37.2668335,127.638723,stock3382
1235503383,GS25 여주삼진,홍길동,경기도 여주시 현암동 177-8번지 1동 ,,01006635272,,37.3088291,127.6388283,stock3383
1235503384,CU여주점동점,홍길동,경기도 여주시 점동면 청안리 126-2번지,,01055341494,,37.2063377,127.6620511,stock3384
1235503385,세븐일레븐 여주태평사거리점,홍길동,경기도 여주시 가남읍 태평리 113-3번지 ,,01005197476,,37.20072822,127.5439011,stock3385
1235503386,씨유 여주제일점,홍길동,경기도 여주시 가남읍 심석리 358-2번지 ,,01021730350,,37.20566908,127.5529818,stock3386
1235503387,CU여주KCC점,홍길동,경기도 여주시 가남읍 본두리 1-3번지 금강아파트 ,,01019973981,,37.24047828,127.5935917,stock3387
1235503388,세븐일레븐,홍길동,경기도 여주시 흥천면 신근리 925-8번지 ,,01010416759,,37.29781582,127.5492396,stock3388
1235503389,마마트 여주명성점,홍길동,경기도 여주시 능현동 280-11번지 ,,01023240071,,37.25858227,127.6565543,stock3389
1235503390,씨유여주대학생회관점,홍길동,경기도 여주시 교동 454-4번지 여주대학 ,,01021209092,,37.27109315,127.6363536,stock3390
1235503391,지에스25여주이편한점,홍길동,경기도 여주시 현암동 684번지 e편한세상 여주 ,,01077968081,,37.31305197,127.6393603,stock3391
1235503392,GS25 여주강천점,홍길동,경기도 여주시 강천면 간매리 272-11번지 ,,01020923022,,37.27206,127.7130992,stock3392
1235503393,씨유여주 천송점,홍길동,경기도 여주시 천송동 299-10번지 ,,01006127333,,37.3017159,127.6594088,stock3393
